deltas,alphas,results
1,44,0.03700000000000003
2,44,0.03700000000000003
3,44,0.03700000000000003
4,44,0.03700000000000003
5,44,0.03700000000000003
6,44,0.03700000000000003
7,44,0.03700000000000003
8,44,0.03700000000000003
9,44,0.03700000000000003
10,44,0.03700000000000003
11,44,0.03700000000000003
12,44,0.03700000000000003
13,44,0.03700000000000003
14,44,0.03700000000000003
15,44,0.03700000000000003
16,44,0.03700000000000003
17,44,0.03700000000000003
18,44,0.03700000000000003
19,44,0.03700000000000003
20,44,0.03700000000000003
21,44,0.03700000000000003
22,44,0.03700000000000003
23,44,0.03700000000000003
24,44,0.03700000000000003
25,44,0.03700000000000003
26,44,0.03700000000000003
27,44,0.03700000000000003
28,44,0.03700000000000003
29,44,0.03700000000000003
30,44,0.03700000000000003
31,44,0.03700000000000003
32,44,0.03700000000000003
33,44,0.03700000000000003
34,44,0.03700000000000003
35,44,0.03700000000000003
36,44,0.03700000000000003
37,44,0.03700000000000003
38,44,0.03700000000000003
39,44,0.03700000000000003
40,44,0.03700000000000003
41,44,0.03700000000000003
42,44,0.03700000000000003
43,44,0.03700000000000003
44,44,0.030000000000000027
45,44,0.07399999999999995
46,44,0.07399999999999995
47,44,0.07399999999999995
48,44,0.07399999999999995
49,44,0.07399999999999995
50,44,0.07399999999999995
1,45,0.03700000000000003
2,45,0.03700000000000003
3,45,0.03700000000000003
4,45,0.03700000000000003
5,45,0.03700000000000003
6,45,0.03700000000000003
7,45,0.03700000000000003
8,45,0.03700000000000003
9,45,0.03700000000000003
10,45,0.03700000000000003
11,45,0.03700000000000003
12,45,0.03700000000000003
13,45,0.03700000000000003
14,45,0.03700000000000003
15,45,0.03700000000000003
16,45,0.03700000000000003
17,45,0.03700000000000003
18,45,0.03700000000000003
19,45,0.03700000000000003
20,45,0.03700000000000003
21,45,0.03700000000000003
22,45,0.03700000000000003
23,45,0.03700000000000003
24,45,0.03700000000000003
25,45,0.03700000000000003
26,45,0.03700000000000003
27,45,0.03700000000000003
28,45,0.03700000000000003
29,45,0.03700000000000003
30,45,0.03700000000000003
31,45,0.03700000000000003
32,45,0.03700000000000003
33,45,0.03700000000000003
34,45,0.03700000000000003
35,45,0.03700000000000003
36,45,0.03700000000000003
37,45,0.03700000000000003
38,45,0.03700000000000003
39,45,0.03700000000000003
40,45,0.03700000000000003
41,45,0.03700000000000003
42,45,0.03700000000000003
43,45,0.03700000000000003
44,45,0.03700000000000003
45,45,0.030000000000000027
46,45,0.07399999999999995
47,45,0.07399999999999995
48,45,0.07399999999999995
49,45,0.07399999999999995
50,45,0.07399999999999995
1,46,0.03700000000000003
2,46,0.03700000000000003
3,46,0.03700000000000003
4,46,0.03700000000000003
5,46,0.03700000000000003
6,46,0.03700000000000003
7,46,0.03700000000000003
8,46,0.03700000000000003
9,46,0.03700000000000003
10,46,0.03700000000000003
11,46,0.03700000000000003
12,46,0.03700000000000003
13,46,0.03700000000000003
14,46,0.03700000000000003
15,46,0.03700000000000003
16,46,0.03700000000000003
17,46,0.03700000000000003
18,46,0.03700000000000003
19,46,0.03700000000000003
20,46,0.03700000000000003
21,46,0.03700000000000003
22,46,0.03700000000000003
23,46,0.03700000000000003
24,46,0.03700000000000003
25,46,0.03700000000000003
26,46,0.03700000000000003
27,46,0.03700000000000003
28,46,0.03700000000000003
29,46,0.03700000000000003
30,46,0.03700000000000003
31,46,0.03700000000000003
32,46,0.03700000000000003
33,46,0.03700000000000003
34,46,0.03700000000000003
35,46,0.03700000000000003
36,46,0.03700000000000003
37,46,0.03700000000000003
38,46,0.03700000000000003
39,46,0.03700000000000003
40,46,0.03700000000000003
41,46,0.03700000000000003
42,46,0.03700000000000003
43,46,0.03700000000000003
44,46,0.03700000000000003
45,46,0.03700000000000003
46,46,0.030000000000000027
47,46,0.07399999999999995
48,46,0.07399999999999995
49,46,0.07399999999999995
50,46,0.07399999999999995
1,47,0.03700000000000003
2,47,0.03700000000000003
3,47,0.03700000000000003
4,47,0.03700000000000003
5,47,0.03700000000000003
6,47,0.03700000000000003
7,47,0.03700000000000003
8,47,0.03700000000000003
9,47,0.03700000000000003
10,47,0.03700000000000003
11,47,0.03700000000000003
12,47,0.03700000000000003
13,47,0.03700000000000003
14,47,0.03700000000000003
15,47,0.03700000000000003
16,47,0.03700000000000003
17,47,0.03700000000000003
18,47,0.03700000000000003
19,47,0.03700000000000003
20,47,0.03700000000000003
21,47,0.03700000000000003
22,47,0.03700000000000003
23,47,0.03700000000000003
24,47,0.03700000000000003
25,47,0.03700000000000003
26,47,0.03700000000000003
27,47,0.03700000000000003
28,47,0.03700000000000003
29,47,0.03700000000000003
30,47,0.03700000000000003
31,47,0.03700000000000003
32,47,0.03700000000000003
33,47,0.03700000000000003
34,47,0.03700000000000003
35,47,0.03700000000000003
36,47,0.03700000000000003
37,47,0.03700000000000003
38,47,0.03700000000000003
39,47,0.03700000000000003
40,47,0.03700000000000003
41,47,0.03700000000000003
42,47,0.03700000000000003
43,47,0.03700000000000003
44,47,0.03700000000000003
45,47,0.03700000000000003
46,47,0.03700000000000003
47,47,0.030000000000000027
48,47,0.07399999999999995
49,47,0.07399999999999995
50,47,0.07399999999999995
1,48,0.03700000000000003
2,48,0.03700000000000003
3,48,0.03700000000000003
4,48,0.03700000000000003
5,48,0.03700000000000003
6,48,0.03700000000000003
7,48,0.03700000000000003
8,48,0.03700000000000003
9,48,0.03700000000000003
10,48,0.03700000000000003
11,48,0.03700000000000003
12,48,0.03700000000000003
13,48,0.03700000000000003
14,48,0.03700000000000003
15,48,0.03700000000000003
16,48,0.03700000000000003
17,48,0.03700000000000003
18,48,0.03700000000000003
19,48,0.03700000000000003
20,48,0.03700000000000003
21,48,0.03700000000000003
22,48,0.03700000000000003
23,48,0.03700000000000003
24,48,0.03700000000000003
25,48,0.03700000000000003
26,48,0.03700000000000003
27,48,0.03700000000000003
28,48,0.03700000000000003
29,48,0.03700000000000003
30,48,0.03700000000000003
31,48,0.03700000000000003
32,48,0.03700000000000003
33,48,0.03700000000000003
34,48,0.03700000000000003
35,48,0.03700000000000003
36,48,0.03700000000000003
37,48,0.03700000000000003
38,48,0.03700000000000003
39,48,0.03700000000000003
40,48,0.03700000000000003
41,48,0.03700000000000003
42,48,0.03700000000000003
43,48,0.03700000000000003
44,48,0.03700000000000003
45,48,0.03700000000000003
46,48,0.03700000000000003
47,48,0.03700000000000003
48,48,0.030000000000000027
49,48,0.07399999999999995
50,48,0.07399999999999995
1,49,0.03700000000000003
2,49,0.03700000000000003
3,49,0.03700000000000003
4,49,0.03700000000000003
5,49,0.03700000000000003
6,49,0.03700000000000003
7,49,0.03700000000000003
8,49,0.03700000000000003
9,49,0.03700000000000003
10,49,0.03700000000000003
11,49,0.03700000000000003
12,49,0.03700000000000003
13,49,0.03700000000000003
14,49,0.03700000000000003
15,49,0.03700000000000003
16,49,0.03700000000000003
17,49,0.03700000000000003
18,49,0.03700000000000003
19,49,0.03700000000000003
20,49,0.03700000000000003
21,49,0.03700000000000003
22,49,0.03700000000000003
23,49,0.03700000000000003
24,49,0.03700000000000003
25,49,0.03700000000000003
26,49,0.03700000000000003
27,49,0.03700000000000003
28,49,0.03700000000000003
29,49,0.03700000000000003
30,49,0.03700000000000003
31,49,0.03700000000000003
32,49,0.03700000000000003
33,49,0.03700000000000003
34,49,0.03700000000000003
35,49,0.03700000000000003
36,49,0.03700000000000003
37,49,0.03700000000000003
38,49,0.03700000000000003
39,49,0.03700000000000003
40,49,0.03700000000000003
41,49,0.03700000000000003
42,49,0.03700000000000003
43,49,0.03700000000000003
44,49,0.03700000000000003
45,49,0.03700000000000003
46,49,0.03700000000000003
47,49,0.03700000000000003
48,49,0.03700000000000003
49,49,0.030000000000000027
50,49,0.07399999999999995
1,50,0.03700000000000003
2,50,0.03700000000000003
3,50,0.03700000000000003
4,50,0.03700000000000003
5,50,0.03700000000000003
6,50,0.03700000000000003
7,50,0.03700000000000003
8,50,0.03700000000000003
9,50,0.03700000000000003
10,50,0.03700000000000003
11,50,0.03700000000000003
12,50,0.03700000000000003
13,50,0.03700000000000003
14,50,0.03700000000000003
15,50,0.03700000000000003
16,50,0.03700000000000003
17,50,0.03700000000000003
18,50,0.03700000000000003
19,50,0.03700000000000003
20,50,0.03700000000000003
21,50,0.03700000000000003
22,50,0.03700000000000003
23,50,0.03700000000000003
24,50,0.03700000000000003
25,50,0.03700000000000003
26,50,0.03700000000000003
27,50,0.03700000000000003
28,50,0.03700000000000003
29,50,0.03700000000000003
30,50,0.03700000000000003
31,50,0.03700000000000003
32,50,0.03700000000000003
33,50,0.03700000000000003
34,50,0.03700000000000003
35,50,0.03700000000000003
36,50,0.03700000000000003
37,50,0.03700000000000003
38,50,0.03700000000000003
39,50,0.03700000000000003
40,50,0.03700000000000003
41,50,0.03700000000000003
42,50,0.03700000000000003
43,50,0.03700000000000003
44,50,0.03700000000000003
45,50,0.03700000000000003
46,50,0.03700000000000003
47,50,0.03700000000000003
48,50,0.03700000000000003
49,50,0.03700000000000003
50,50,0.030000000000000027
